Run,Alias,Assay Type,BioProject,BioSample,Center Name,Consent,DATASTORE filetype,DATASTORE provider,DATASTORE region,ENA_CHECKLIST,ENA-FIRST-PUBLIC (run),ENA-LAST-UPDATE (run),Experiment,INSDC_center_name,INSDC_first_public,INSDC_last_update,INSDC_status,Instrument,Library Name,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,ReleaseDate,Sample Name,sample_name,sex,SRA_accession,SRA Study,title,AvgSpotLen,Bases,Bytes,AssemblyName,Horse ID,Site name and coordinates,Region of Origin,Age
ERR1021784,Yak8,WGS,PRJEB10854,SAMEA3542244,CENTRE FOR GEOGENETICS,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",ERC000011,2015-11-23,2018-11-16,ERX1100718,CENTRE FOR GEOGENETICS,2015-11-23T17:01:15Z,2015-09-18T11:27:45Z,public,Illumina HiSeq 2500,Yak8_1,PAIRED,RANDOM,GENOMIC,Equus caballus,ILLUMINA,2015-11-24T00:00:00Z,SAMEA3542244,ERS849393,male,ERS849393,ERP012152,Yakutian horse,196.0,3247789580.0,2093794862.0,,Yak8,"67°47N, 130°24E","Batagay-Alyta, Sakha Republic, Russia",
ERR1021785,Yak8,WGS,PRJEB10854,SAMEA3542244,CENTRE FOR GEOGENETICS,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",ERC000011,2015-11-23,2018-11-16,ERX1100719,CENTRE FOR GEOGENETICS,2015-11-23T17:01:15Z,2015-09-18T11:27:45Z,public,Illumina HiSeq 2500,Yak8_1,PAIRED,RANDOM,GENOMIC,Equus caballus,ILLUMINA,2015-11-24T00:00:00Z,SAMEA3542244,ERS849393,male,ERS849393,ERP012152,Yakutian horse,196.0,3326582952.0,2300513653.0,,Yak8,"67°47N, 130°24E","Batagay-Alyta, Sakha Republic, Russia",
ERR1021786,Yak8,WGS,PRJEB10854,SAMEA3542244,CENTRE FOR GEOGENETICS,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",ERC000011,2015-11-23,2018-11-16,ERX1100720,CENTRE FOR GEOGENETICS,2015-11-23T17:01:15Z,2015-09-18T11:27:45Z,public,Illumina HiSeq 2500,Yak8_1,PAIRED,RANDOM,GENOMIC,Equus caballus,ILLUMINA,2015-11-24T00:00:00Z,SAMEA3542244,ERS849393,male,ERS849393,ERP012152,Yakutian horse,196.0,3432589356.0,2330094508.0,,Yak8,"67°47N, 130°24E","Batagay-Alyta, Sakha Republic, Russia",
ERR1021787,Yak8,WGS,PRJEB10854,SAMEA3542244,CENTRE FOR GEOGENETICS,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",ERC000011,2015-11-23,2018-11-16,ERX1100721,CENTRE FOR GEOGENETICS,2015-11-23T17:01:15Z,2015-09-18T11:27:45Z,public,Illumina HiSeq 2500,Yak8_1,PAIRED,RANDOM,GENOMIC,Equus caballus,ILLUMINA,2015-11-24T00:00:00Z,SAMEA3542244,ERS849393,male,ERS849393,ERP012152,Yakutian horse,196.0,3040584848.0,2004900844.0,,Yak8,"67°47N, 130°24E","Batagay-Alyta, Sakha Republic, Russia",
ERR1021788,Yak8,WGS,PRJEB10854,SAMEA3542244,CENTRE FOR GEOGENETICS,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",ERC000011,2015-11-23,2018-11-16,ERX1100722,CENTRE FOR GEOGENETICS,2015-11-23T17:01:15Z,2015-09-18T11:27:45Z,public,Illumina HiSeq 2500,Yak8_1,PAIRED,RANDOM,GENOMIC,Equus caballus,ILLUMINA,2015-11-24T00:00:00Z,SAMEA3542244,ERS849393,male,ERS849393,ERP012152,Yakutian horse,196.0,3392892496.0,2246707878.0,,Yak8,"67°47N, 130°24E","Batagay-Alyta, Sakha Republic, Russia",
ERR1021789,Yak8,WGS,PRJEB10854,SAMEA3542244,CENTRE FOR GEOGENETICS,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",ERC000011,2015-11-23,2018-11-16,ERX1100723,CENTRE FOR GEOGENETICS,2015-11-23T17:01:15Z,2015-09-18T11:27:45Z,public,Illumina HiSeq 2500,Yak8_1,PAIRED,RANDOM,GENOMIC,Equus caballus,ILLUMINA,2015-11-24T00:00:00Z,SAMEA3542244,ERS849393,male,ERS849393,ERP012152,Yakutian horse,196.0,2992207540.0,1930505664.0,,Yak8,"67°47N, 130°24E","Batagay-Alyta, Sakha Republic, Russia",
ERR1021790,Yak8,WGS,PRJEB10854,SAMEA3542244,CENTRE FOR GEOGENETICS,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",ERC000011,2015-11-23,2018-11-16,ERX1100724,CENTRE FOR GEOGENETICS,2015-11-23T17:01:15Z,2015-09-18T11:27:45Z,public,Illumina HiSeq 2500,Yak8_1,PAIRED,RANDOM,GENOMIC,Equus caballus,ILLUMINA,2015-11-24T00:00:00Z,SAMEA3542244,ERS849393,male,ERS849393,ERP012152,Yakutian horse,196.0,3397013592.0,2276373009.0,,Yak8,"67°47N, 130°24E","Batagay-Alyta, Sakha Republic, Russia",
ERR1021791,Yak8,WGS,PRJEB10854,SAMEA3542244,CENTRE FOR GEOGENETICS,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",ERC000011,2015-11-23,2018-11-16,ERX1100725,CENTRE FOR GEOGENETICS,2015-11-23T17:01:15Z,2015-09-18T11:27:45Z,public,Illumina HiSeq 2500,Yak8_1,PAIRED,RANDOM,GENOMIC,Equus caballus,ILLUMINA,2015-11-24T00:00:00Z,SAMEA3542244,ERS849393,male,ERS849393,ERP012152,Yakutian horse,196.0,3015409628.0,1954166595.0,,Yak8,"67°47N, 130°24E","Batagay-Alyta, Sakha Republic, Russia",
ERR1021792,Yak8,WGS,PRJEB10854,SAMEA3542244,CENTRE FOR GEOGENETICS,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",ERC000011,2015-11-23,2018-11-16,ERX1100726,CENTRE FOR GEOGENETICS,2015-11-23T17:01:15Z,2015-09-18T11:27:45Z,public,Illumina HiSeq 2500,Yak8_1,PAIRED,RANDOM,GENOMIC,Equus caballus,ILLUMINA,2015-11-24T00:00:00Z,SAMEA3542244,ERS849393,male,ERS849393,ERP012152,Yakutian horse,196.0,3223402084.0,2091773779.0,,Yak8,"67°47N, 130°24E","Batagay-Alyta, Sakha Republic, Russia",
ERR1021793,Yak8,WGS,PRJEB10854,SAMEA3542244,CENTRE FOR GEOGENETICS,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",ERC000011,2015-11-23,2018-11-16,ERX1100727,CENTRE FOR GEOGENETICS,2015-11-23T17:01:15Z,2015-09-18T11:27:45Z,public,Illumina HiSeq 2500,Yak8_1,PAIRED,RANDOM,GENOMIC,Equus caballus,ILLUMINA,2015-11-24T00:00:00Z,SAMEA3542244,ERS849393,male,ERS849393,ERP012152,Yakutian horse,196.0,3028210192.0,1956588079.0,,Yak8,"67°47N, 130°24E","Batagay-Alyta, Sakha Republic, Russia",
ERR1021794,Yak8,WGS,PRJEB10854,SAMEA3542244,CENTRE FOR GEOGENETICS,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",ERC000011,2015-11-23,2018-11-16,ERX1100728,CENTRE FOR GEOGENETICS,2015-11-23T17:01:15Z,2015-09-18T11:27:45Z,public,Illumina HiSeq 2500,Yak8_1,PAIRED,RANDOM,GENOMIC,Equus caballus,ILLUMINA,2015-11-24T00:00:00Z,SAMEA3542244,ERS849393,male,ERS849393,ERP012152,Yakutian horse,196.0,2841822816.0,1796390845.0,,Yak8,"67°47N, 130°24E","Batagay-Alyta, Sakha Republic, Russia",
ERR1021795,Yak8,WGS,PRJEB10854,SAMEA3542244,CENTRE FOR GEOGENETICS,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",ERC000011,2015-11-23,2018-11-16,ERX1100729,CENTRE FOR GEOGENETICS,2015-11-23T17:01:15Z,2015-09-18T11:27:45Z,public,Illumina HiSeq 2500,Yak8_1,PAIRED,RANDOM,GENOMIC,Equus caballus,ILLUMINA,2015-11-24T00:00:00Z,SAMEA3542244,ERS849393,male,ERS849393,ERP012152,Yakutian horse,196.0,2604114016.0,1620194771.0,,Yak8,"67°47N, 130°24E","Batagay-Alyta, Sakha Republic, Russia",
ERR1021796,Yak8,WGS,PRJEB10854,SAMEA3542244,CENTRE FOR GEOGENETICS,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",ERC000011,2015-11-23,2018-11-16,ERX1100730,CENTRE FOR GEOGENETICS,2015-11-23T17:01:15Z,2015-09-18T11:27:45Z,public,Illumina HiSeq 2500,Yak8_1,PAIRED,RANDOM,GENOMIC,Equus caballus,ILLUMINA,2015-11-24T00:00:00Z,SAMEA3542244,ERS849393,male,ERS849393,ERP012152,Yakutian horse,196.0,3055085516.0,1953741907.0,,Yak8,"67°47N, 130°24E","Batagay-Alyta, Sakha Republic, Russia",
ERR1021797,Yak8,WGS,PRJEB10854,SAMEA3542244,CENTRE FOR GEOGENETICS,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",ERC000011,2015-11-23,2018-11-16,ERX1100731,CENTRE FOR GEOGENETICS,2015-11-23T17:01:15Z,2015-09-18T11:27:45Z,public,Illumina HiSeq 2000,Yak8_2,PAIRED,RANDOM,GENOMIC,Equus caballus,ILLUMINA,2015-11-24T00:00:00Z,SAMEA3542244,ERS849393,male,ERS849393,ERP012152,Yakutian horse,196.0,2100009856.0,1273848306.0,,Yak8,"67°47N, 130°24E","Batagay-Alyta, Sakha Republic, Russia",
ERR1021798,Yak8,WGS,PRJEB10854,SAMEA3542244,CENTRE FOR GEOGENETICS,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",ERC000011,2015-11-23,2018-11-16,ERX1100732,CENTRE FOR GEOGENETICS,2015-11-23T17:01:15Z,2015-09-18T11:27:45Z,public,Illumina HiSeq 2500,Yak8_2,PAIRED,RANDOM,GENOMIC,Equus caballus,ILLUMINA,2015-11-24T00:00:00Z,SAMEA3542244,ERS849393,male,ERS849393,ERP012152,Yakutian horse,196.0,1660816584.0,962635880.0,,Yak8,"67°47N, 130°24E","Batagay-Alyta, Sakha Republic, Russia",
ERR1021799,Yak9,WGS,PRJEB10854,SAMEA3542245,CENTRE FOR GEOGENETICS,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",ERC000011,2015-11-23,2018-11-16,ERX1100733,CENTRE FOR GEOGENETICS,2015-11-23T17:01:15Z,2015-09-18T11:27:45Z,public,Illumina HiSeq 2000,Yak9_1,PAIRED,RANDOM,GENOMIC,Equus caballus,ILLUMINA,2015-11-24T00:00:00Z,SAMEA3542245,ERS849394,male,ERS849394,ERP012152,Yakutian horse,196.0,1228179904.0,762071550.0,,Yak9,"67°47N, 130°24E","Batagay-Alyta, Sakha Republic, Russia",
ERR1021800,Yak9,WGS,PRJEB10854,SAMEA3542245,CENTRE FOR GEOGENETICS,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",ERC000011,2015-11-23,2018-11-16,ERX1100734,CENTRE FOR GEOGENETICS,2015-11-23T17:01:15Z,2015-09-18T11:27:45Z,public,Illumina HiSeq 2500,Yak9_1,PAIRED,RANDOM,GENOMIC,Equus caballus,ILLUMINA,2015-11-24T00:00:00Z,SAMEA3542245,ERS849394,male,ERS849394,ERP012152,Yakutian horse,196.0,1542446892.0,907073135.0,,Yak9,"67°47N, 130°24E","Batagay-Alyta, Sakha Republic, Russia",
ERR1021801,Yak9,WGS,PRJEB10854,SAMEA3542245,CENTRE FOR GEOGENETICS,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",ERC000011,2015-11-23,2018-11-16,ERX1100735,CENTRE FOR GEOGENETICS,2015-11-23T17:01:15Z,2015-09-18T11:27:45Z,public,Illumina HiSeq 2500,Yak9_1,PAIRED,RANDOM,GENOMIC,Equus caballus,ILLUMINA,2015-11-24T00:00:00Z,SAMEA3542245,ERS849394,male,ERS849394,ERP012152,Yakutian horse,196.0,3232444936.0,2088953081.0,,Yak9,"67°47N, 130°24E","Batagay-Alyta, Sakha Republic, Russia",
ERR1021802,Yak9,WGS,PRJEB10854,SAMEA3542245,CENTRE FOR GEOGENETICS,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",ERC000011,2015-11-23,2018-11-16,ERX1100736,CENTRE FOR GEOGENETICS,2015-11-23T17:01:15Z,2015-09-18T11:27:45Z,public,Illumina HiSeq 2500,Yak9_1,PAIRED,RANDOM,GENOMIC,Equus caballus,ILLUMINA,2015-11-24T00:00:00Z,SAMEA3542245,ERS849394,male,ERS849394,ERP012152,Yakutian horse,196.0,4141751264.0,2865866132.0,,Yak9,"67°47N, 130°24E","Batagay-Alyta, Sakha Republic, Russia",
ERR1021803,Yak9,WGS,PRJEB10854,SAMEA3542245,CENTRE FOR GEOGENETICS,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",ERC000011,2015-11-23,2018-11-16,ERX1100737,CENTRE FOR GEOGENETICS,2015-11-23T17:01:15Z,2015-09-18T11:27:45Z,public,Illumina HiSeq 2500,Yak9_1,PAIRED,RANDOM,GENOMIC,Equus caballus,ILLUMINA,2015-11-24T00:00:00Z,SAMEA3542245,ERS849394,male,ERS849394,ERP012152,Yakutian horse,196.0,4032442456.0,2740318688.0,,Yak9,"67°47N, 130°24E","Batagay-Alyta, Sakha Republic, Russia",
ERR1021804,Yak9,WGS,PRJEB10854,SAMEA3542245,CENTRE FOR GEOGENETICS,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",ERC000011,2015-11-23,2018-11-16,ERX1100738,CENTRE FOR GEOGENETICS,2015-11-23T17:01:15Z,2015-09-18T11:27:45Z,public,Illumina HiSeq 2500,Yak9_1,PAIRED,RANDOM,GENOMIC,Equus caballus,ILLUMINA,2015-11-24T00:00:00Z,SAMEA3542245,ERS849394,male,ERS849394,ERP012152,Yakutian horse,196.0,3192924280.0,2108052383.0,,Yak9,"67°47N, 130°24E","Batagay-Alyta, Sakha Republic, Russia",
ERR1021805,Yak9,WGS,PRJEB10854,SAMEA3542245,CENTRE FOR GEOGENETICS,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",ERC000011,2015-11-23,2018-11-16,ERX1100739,CENTRE FOR GEOGENETICS,2015-11-23T17:01:15Z,2015-09-18T11:27:45Z,public,Illumina HiSeq 2500,Yak9_1,PAIRED,RANDOM,GENOMIC,Equus caballus,ILLUMINA,2015-11-24T00:00:00Z,SAMEA3542245,ERS849394,male,ERS849394,ERP012152,Yakutian horse,196.0,3579136204.0,2372400700.0,,Yak9,"67°47N, 130°24E","Batagay-Alyta, Sakha Republic, Russia",
ERR1021806,Yak9,WGS,PRJEB10854,SAMEA3542245,CENTRE FOR GEOGENETICS,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",ERC000011,2015-11-23,2018-11-16,ERX1100740,CENTRE FOR GEOGENETICS,2015-11-23T17:01:15Z,2015-09-18T11:27:45Z,public,Illumina HiSeq 2500,Yak9_1,PAIRED,RANDOM,GENOMIC,Equus caballus,ILLUMINA,2015-11-24T00:00:00Z,SAMEA3542245,ERS849394,male,ERS849394,ERP012152,Yakutian horse,196.0,2974748448.0,1921159969.0,,Yak9,"67°47N, 130°24E","Batagay-Alyta, Sakha Republic, Russia",
ERR1021807,Yak9,WGS,PRJEB10854,SAMEA3542245,CENTRE FOR GEOGENETICS,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",ERC000011,2015-11-23,2018-11-16,ERX1100741,CENTRE FOR GEOGENETICS,2015-11-23T17:01:15Z,2015-09-18T11:27:45Z,public,Illumina HiSeq 2500,Yak9_1,PAIRED,RANDOM,GENOMIC,Equus caballus,ILLUMINA,2015-11-24T00:00:00Z,SAMEA3542245,ERS849394,male,ERS849394,ERP012152,Yakutian horse,196.0,3653995660.0,2450874561.0,,Yak9,"67°47N, 130°24E","Batagay-Alyta, Sakha Republic, Russia",
ERR1021808,Yak9,WGS,PRJEB10854,SAMEA3542245,CENTRE FOR GEOGENETICS,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",ERC000011,2015-11-23,2018-11-16,ERX1100742,CENTRE FOR GEOGENETICS,2015-11-23T17:01:15Z,2015-09-18T11:27:45Z,public,Illumina HiSeq 2500,Yak9_1,PAIRED,RANDOM,GENOMIC,Equus caballus,ILLUMINA,2015-11-24T00:00:00Z,SAMEA3542245,ERS849394,male,ERS849394,ERP012152,Yakutian horse,196.0,3019620100.0,1958510982.0,,Yak9,"67°47N, 130°24E","Batagay-Alyta, Sakha Republic, Russia",
ERR1021809,Yak9,WGS,PRJEB10854,SAMEA3542245,CENTRE FOR GEOGENETICS,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",ERC000011,2015-11-23,2018-11-16,ERX1100743,CENTRE FOR GEOGENETICS,2015-11-23T17:01:15Z,2015-09-18T11:27:45Z,public,Illumina HiSeq 2500,Yak9_1,PAIRED,RANDOM,GENOMIC,Equus caballus,ILLUMINA,2015-11-24T00:00:00Z,SAMEA3542245,ERS849394,male,ERS849394,ERP012152,Yakutian horse,196.0,3210903752.0,2086073882.0,,Yak9,"67°47N, 130°24E","Batagay-Alyta, Sakha Republic, Russia",
ERR1021810,Yak9,WGS,PRJEB10854,SAMEA3542245,CENTRE FOR GEOGENETICS,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",ERC000011,2015-11-23,2018-11-16,ERX1100744,CENTRE FOR GEOGENETICS,2015-11-23T17:01:15Z,2015-09-18T11:27:45Z,public,Illumina HiSeq 2500,Yak9_1,PAIRED,RANDOM,GENOMIC,Equus caballus,ILLUMINA,2015-11-24T00:00:00Z,SAMEA3542245,ERS849394,male,ERS849394,ERP012152,Yakutian horse,196.0,3086147400.0,1996519604.0,,Yak9,"67°47N, 130°24E","Batagay-Alyta, Sakha Republic, Russia",
ERR1021811,Yak9,WGS,PRJEB10854,SAMEA3542245,CENTRE FOR GEOGENETICS,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",ERC000011,2015-11-23,2018-11-16,ERX1100745,CENTRE FOR GEOGENETICS,2015-11-23T17:01:15Z,2015-09-18T11:27:45Z,public,Illumina HiSeq 2500,Yak9_1,PAIRED,RANDOM,GENOMIC,Equus caballus,ILLUMINA,2015-11-24T00:00:00Z,SAMEA3542245,ERS849394,male,ERS849394,ERP012152,Yakutian horse,196.0,2716563724.0,1720265778.0,,Yak9,"67°47N, 130°24E","Batagay-Alyta, Sakha Republic, Russia",
ERR1021812,Yak9,WGS,PRJEB10854,SAMEA3542245,CENTRE FOR GEOGENETICS,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",ERC000011,2015-11-23,2018-11-16,ERX1100746,CENTRE FOR GEOGENETICS,2015-11-23T17:01:15Z,2015-09-18T11:27:45Z,public,Illumina HiSeq 2500,Yak9_1,PAIRED,RANDOM,GENOMIC,Equus caballus,ILLUMINA,2015-11-24T00:00:00Z,SAMEA3542245,ERS849394,male,ERS849394,ERP012152,Yakutian horse,196.0,2392600028.0,1492449474.0,,Yak9,"67°47N, 130°24E","Batagay-Alyta, Sakha Republic, Russia",
ERR1021813,Yak9,WGS,PRJEB10854,SAMEA3542245,CENTRE FOR GEOGENETICS,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",ERC000011,2015-11-23,2018-11-16,ERX1100747,CENTRE FOR GEOGENETICS,2015-11-23T17:01:15Z,2015-09-18T11:27:45Z,public,Illumina HiSeq 2500,Yak9_1,PAIRED,RANDOM,GENOMIC,Equus caballus,ILLUMINA,2015-11-24T00:00:00Z,SAMEA3542245,ERS849394,male,ERS849394,ERP012152,Yakutian horse,196.0,2937614484.0,1880778514.0,,Yak9,"67°47N, 130°24E","Batagay-Alyta, Sakha Republic, Russia",
ERR1021814,Yak9,WGS,PRJEB10854,SAMEA3542245,CENTRE FOR GEOGENETICS,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",ERC000011,2015-11-23,2018-11-16,ERX1100748,CENTRE FOR GEOGENETICS,2015-11-23T17:01:15Z,2015-09-18T11:27:45Z,public,Illumina HiSeq 2000,Yak9_2,PAIRED,RANDOM,GENOMIC,Equus caballus,ILLUMINA,2015-11-24T00:00:00Z,SAMEA3542245,ERS849394,male,ERS849394,ERP012152,Yakutian horse,196.0,1640281272.0,997590673.0,,Yak9,"67°47N, 130°24E","Batagay-Alyta, Sakha Republic, Russia",
ERR1021815,Yak9,WGS,PRJEB10854,SAMEA3542245,CENTRE FOR GEOGENETICS,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",ERC000011,2015-11-23,2018-11-16,ERX1100749,CENTRE FOR GEOGENETICS,2015-11-23T17:01:15Z,2015-09-18T11:27:45Z,public,Illumina HiSeq 2500,Yak9_2,PAIRED,RANDOM,GENOMIC,Equus caballus,ILLUMINA,2015-11-24T00:00:00Z,SAMEA3542245,ERS849394,male,ERS849394,ERP012152,Yakutian horse,196.0,1318739940.0,765547837.0,,Yak9,"67°47N, 130°24E","Batagay-Alyta, Sakha Republic, Russia",
ERR1021816,Yak1,WGS,PRJEB10854,SAMEA3542237,CENTRE FOR GEOGENETICS,public,"bam,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",ERC000011,2015-11-23,2018-11-16,ERX1100750,CENTRE FOR GEOGENETICS,2015-11-23T17:01:15Z,2015-09-18T11:27:44Z,public,Illumina HiSeq 2000,Combined,PAIRED,RANDOM,GENOMIC,Equus caballus,ILLUMINA,2015-11-24T00:00:00Z,SAMEA3542237,ERS849386,male,ERS849386,ERP012152,Yakutian horse,120.0,26180537157.0,9096973883.0,assembly,Yak1,"68°11N, 131°41E","Kustur, Sakha Republic, Russia",
ERR1021817,Yak2,WGS,PRJEB10854,SAMEA3542238,CENTRE FOR GEOGENETICS,public,"bam,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",ERC000011,2015-11-23,2018-11-16,ERX1100751,CENTRE FOR GEOGENETICS,2015-11-23T17:01:15Z,2015-09-18T11:27:44Z,public,Illumina HiSeq 2000,Combined,PAIRED,RANDOM,GENOMIC,Equus caballus,ILLUMINA,2015-11-24T00:00:00Z,SAMEA3542238,ERS849387,female,ERS849387,ERP012152,Yakutian horse,132.0,45774341986.0,17730134645.0,assembly,Yak2,"68°11N, 131°41E","Kustur, Sakha Republic, Russia",
ERR1021818,Yak3,WGS,PRJEB10854,SAMEA3542239,CENTRE FOR GEOGENETICS,public,"bam,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",ERC000011,2015-11-23,2018-11-16,ERX1100752,CENTRE FOR GEOGENETICS,2015-11-23T17:01:15Z,2015-09-18T11:27:45Z,public,Illumina HiSeq 2000,Combined,PAIRED,RANDOM,GENOMIC,Equus caballus,ILLUMINA,2015-11-24T00:00:00Z,SAMEA3542239,ERS849388,female,ERS849388,ERP012152,Yakutian horse,125.0,26521197097.0,9751249870.0,assembly,Yak3,"68°11N, 131°41E","Kustur, Sakha Republic, Russia",
ERR1021819,Yak4,WGS,PRJEB10854,SAMEA3542240,CENTRE FOR GEOGENETICS,public,"bam,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",ERC000011,2015-11-23,2018-11-16,ERX1100753,CENTRE FOR GEOGENETICS,2015-11-23T17:01:15Z,2015-09-18T11:27:45Z,public,Illumina HiSeq 2000,Combined,PAIRED,RANDOM,GENOMIC,Equus caballus,ILLUMINA,2015-11-24T00:00:00Z,SAMEA3542240,ERS849389,male,ERS849389,ERP012152,Yakutian horse,125.0,22572554328.0,8204468599.0,assembly,Yak4,"68°11N, 131°41E","Kustur, Sakha Republic, Russia",
ERR1021820,Yak5,WGS,PRJEB10854,SAMEA3542241,CENTRE FOR GEOGENETICS,public,"bam,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",ERC000011,2015-11-23,2018-11-16,ERX1100754,CENTRE FOR GEOGENETICS,2015-11-23T17:01:15Z,2015-09-18T11:27:45Z,public,Illumina HiSeq 2000,Combined,PAIRED,RANDOM,GENOMIC,Equus caballus,ILLUMINA,2015-11-24T00:00:00Z,SAMEA3542241,ERS849390,female,ERS849390,ERP012152,Yakutian horse,121.0,26192556168.0,9248311013.0,assembly,Yak5,"68°11N, 131°41E","Kustur, Sakha Republic, Russia",
ERR1021821,Yak6,WGS,PRJEB10854,SAMEA3542242,CENTRE FOR GEOGENETICS,public,"bam,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",ERC000011,2015-11-23,2018-11-16,ERX1100755,CENTRE FOR GEOGENETICS,2015-11-23T17:01:15Z,2015-09-18T11:27:45Z,public,Illumina HiSeq 2000,Combined,PAIRED,RANDOM,GENOMIC,Equus caballus,ILLUMINA,2015-11-24T00:00:00Z,SAMEA3542242,ERS849391,female,ERS849391,ERP012152,Yakutian horse,120.0,28981450098.0,10154102719.0,assembly,Yak6,"67°47N, 130°24E","Batagay-Alyta, Sakha Republic, Russia",
ERR1021822,Yak7,WGS,PRJEB10854,SAMEA3542243,CENTRE FOR GEOGENETICS,public,"bam,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",ERC000011,2015-11-23,2018-11-16,ERX1100756,CENTRE FOR GEOGENETICS,2015-11-23T17:01:15Z,2015-09-18T11:27:45Z,public,Illumina HiSeq 2000,Combined,PAIRED,RANDOM,GENOMIC,Equus caballus,ILLUMINA,2015-11-24T00:00:00Z,SAMEA3542243,ERS849392,female,ERS849392,ERP012152,Yakutian horse,126.0,53849706786.0,20016187693.0,assembly,Yak7,"67°47N, 130°24E","Batagay-Alyta, Sakha Republic, Russia",
ERR1021823,Yak8,WGS,PRJEB10854,SAMEA3542244,CENTRE FOR GEOGENETICS,public,"bam,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",ERC000011,2015-11-23,2018-11-16,ERX1100757,CENTRE FOR GEOGENETICS,2015-11-23T17:01:15Z,2015-09-18T11:27:45Z,public,Illumina HiSeq 2000,Combined,PAIRED,RANDOM,GENOMIC,Equus caballus,ILLUMINA,2015-11-24T00:00:00Z,SAMEA3542244,ERS849393,male,ERS849393,ERP012152,Yakutian horse,128.0,23595045937.0,8793806977.0,assembly,Yak8,"67°47N, 130°24E","Batagay-Alyta, Sakha Republic, Russia",
